account_id,date,total_number_of_orders,avg_person_money,total_money
62e0c5801505f86c9bbc9530,-26,1,20000,20000
62e15c281505f86c9bbd2e5b,-19,1,20000,20000
62f7f2381505f8cc71c9b74e,-8,1,20000,20000
62e691e51505f85c7c7c23de,-8,1,99000,99000
62eb12f41505f8c1cf2bede6,-10,2,20000,40000
62e568071505f85c7c7b3deb,-10,4,34750,139000
62d946ba1505f8a5fb0e7412,-31,1,20000,20000
62e753b71505f85c7c7c8603,-21,1,20000,20000
62dae3b71505f82107f0ce86,-25,1,49500,49500
62e6ae271505f85c7c7c3c3b,-4,5,35800,179000
62ef53071505f8c1cf2daf64,-5,1,49500,49500
62d909821505f8a5fb0e3e87,-32,1,20000,20000
62f635c41505f8cc71c9287a,-9,1,20000,20000
62f9fea81505f8cc71ca5855,-6,2,20000,40000
62daa7371505f8a5fb0f1f7f,-29,2,49500,99000
62fa52bf1505f8cc71ca7659,-6,2,74250,148500
62d93b251505f8a5fb0e6a2d,-6,5,261400,1307000
62e7fcd91505f8c1cf2a8c06,-15,8,49625,397000
62ec92081505f8c1cf2c9662,-17,1,20000,20000
62db93711505f82107f107b8,-24,1,20000,20000
62ffa11d1505f8fb5aa52fb3,-1,1,20000,20000
62e2b43a1505f86c9bbe5251,-25,1,20000,20000
62f4ce801505f8c1cf2fe469,-11,1,20000,20000
62ed1d701505f8c1cf2cdddc,-17,1,20000,20000
62e9d05b1505f8c1cf2b533c,-19,1,20000,20000
62d932241505f8a5fb0e630e,-4,6,51250,307500
62fe25851505f8fb5aa4e038,-1,1,20000,20000
62f635611505f8cc71c9284a,-3,2,34750,69500
63010b881505f8fb5aa59f0c,-2,1,20000,20000
62eaa51e1505f8c1cf2bcac3,-17,2,20000,40000
62dace6d1505f8a5fb0f3321,-10,4,27375,109500
62f62a0d1505f8cc71c923c5,-7,1,20000,20000
62e69d771505f85c7c7c3056,-9,1,49500,49500
62f5e5bb1505f8cc71c90973,-10,3,46333.33333,139000
62f208a51505f8c1cf2ebd72,-6,1,49500,49500
62d910db1505f8a5fb0e4692,-32,1,20000,20000
62ebd1651505f8c1cf2c6137,-18,1,20000,20000
62d967cd1505f8a5fb0e924a,-32,1,20000,20000
62e26f8a1505f86c9bbdfb59,-21,5,112900,564500
62e7c40d1505f8c1cf2a5f46,-20,1,20000,20000
62e3cde11505f86c9bbf1741,-15,1,20000,20000
62e460771505f85c7c7a418d,-23,1,20000,20000
62ed1da01505f8c1cf2cddfe,-5,1,20000,20000
62d820e61505f84bf054e355,-1,11,116136.3636,1277500
62dabdfd1505f8a5fb0f2c03,-27,1,20000,20000
62e6189c1505f85c7c7baa59,-1,32,47781.25,1529000
62dea76e1505f82107f28bf5,-28,1,20000,20000
62e12ec41505f86c9bbcf226,-18,6,54583.33333,327500
62ea4fcd1505f8c1cf2b99c5,-12,5,20000,100000
62e53b251505f85c7c7b164b,-23,1,99000,99000
62da34961505f8a5fb0edba2,-31,1,20000,20000
62df735f1505f82107f2d574,-27,1,20000,20000
62d85efe1505f84bf054ed85,-16,2,20000,40000
62e16f571505f86c9bbd3d7a,-25,1,20000,20000
62f09e341505f8c1cf2e3dfa,-13,1,20000,20000
62db71361505f82107f0f489,-29,1,20000,20000
62e02f131505f87948c228da,-25,1,20000,20000
62d898851505f84bf054f5f4,-32,1,20000,20000
62fb42af1505f824c3d15dfb,-6,1,20000,20000
62d90ec11505f8a5fb0e4464,-32,1,20000,20000
62f1e9511505f8c1cf2eac7c,-13,1,20000,20000
62ef30b11505f8c1cf2d9b79,-4,7,101857.1429,713000
62e1504c1505f86c9bbd215c,-12,1,20000,20000
62db766e1505f82107f0f811,-23,1,20000,20000
62e0c62a1505f86c9bbc95bf,-26,1,99000,99000
62e472261505f85c7c7a47b3,-23,1,20000,20000
62de1d1c1505f82107f235fa,-17,1,20000,20000
62dfcefe1505f82107f31a7c,-6,1,49500,49500
62d91a3e1505f8a5fb0e4ef4,-30,1,20000,20000
62e28a331505f86c9bbe1ddb,-25,1,20000,20000
62d997be1505f8a5fb0ea651,-18,3,20000,60000
62db434b1505f82107f0dc0b,-15,1,20000,20000
62e390d21505f86c9bbee0e3,-24,2,59500,119000
630246f71505f8fb5aa5f69d,-1,1,20000,20000
62d928871505f8a5fb0e5a68,-32,1,198000,198000
62eab4771505f8c1cf2bd10e,-11,2,198000,396000
62dc0acf1505f82107f150fc,-30,1,20000,20000
62e33e571505f86c9bbe87c2,-23,1,20000,20000
62d90a961505f8a5fb0e3ff7,-10,8,151000,1208000
62dcde751505f82107f1a6ed,-11,2,123750,247500
62de00c21505f82107f223d3,-24,1,20000,20000
62dbede31505f82107f13bbc,-26,1,198000,198000
62d9531a1505f8a5fb0e7f84,-16,1,20000,20000
62e35b911505f86c9bbea7b8,-24,1,20000,20000
62ee9d3e1505f8c1cf2d7528,-15,1,20000,20000
62d941c61505f8a5fb0e6fc4,-32,1,20000,20000
62f37f981505f8c1cf2f5dd5,-12,1,20000,20000
62d83a041505f84bf054e966,-2,3,297000,891000
62f7bb141505f8cc71c9a85e,-9,1,20000,20000
62dd0cb61505f82107f1c3d0,-29,1,20000,20000
62ffc0c31505f8fb5aa538bb,-2,1,20000,20000
62e8f4ce1505f8c1cf2afa01,-19,1,20000,20000
62dc1a3b1505f82107f15b91,-29,1,20000,20000
62e265501505f86c9bbdf015,-13,2,20000,40000
62d831871505f84bf054e775,-18,8,20000,160000
62f80a511505f8cc71c9bac2,-8,1,20000,20000
62e7be0a1505f8c1cf2a5a22,-21,1,99000,99000
62d8f3951505f84bf05524d1,-13,1,20000,20000
62e13d061505f86c9bbd05e4,-24,1,20000,20000
62de83ae1505f82107f2700f,-27,1,20000,20000
62e12afa1505f86c9bbced28,-26,1,49500,49500
62da41bd1505f8a5fb0ee362,-31,1,20000,20000
62f3af8f1505f8c1cf2f79ee,-10,3,79333.33333,238000
62e14e411505f86c9bbd1ea9,-25,1,20000,20000
62da1c2d1505f8a5fb0ecd0c,-1,17,1143764.706,19444000
62deb3a41505f82107f29505,-28,1,20000,20000
62f32b751505f8c1cf2f31c8,-12,2,123750,247500
62d89b021505f84bf054f6f3,-32,1,20000,20000
62e3cb731505f86c9bbf1466,-22,1,20000,20000
62f9220f1505f8cc71ca23d9,-8,1,49500,49500
62e6cc221505f85c7c7c456c,-21,1,49500,49500
62ef65151505f8c1cf2db9ad,-15,1,20000,20000
62f8dffb1505f8cc71ca07dd,-8,1,20000,20000
62da76461505f8a5fb0eff01,-12,11,279090.9091,3070000
62d92f221505f8a5fb0e6068,-29,1,20000,20000
62db3aab1505f82107f0d924,-24,5,25900,129500
62e5101a1505f85c7c7adce3,-5,1,20000,20000
62d90c3a1505f8a5fb0e41e2,-14,3,20000,60000
62ee29ee1505f8c1cf2d3973,-16,1,20000,20000
62e85bc41505f8c1cf2a9b80,-18,1,20000,20000
62e2689a1505f86c9bbdf38d,-25,1,20000,20000
62de8a921505f82107f274f7,-28,1,20000,20000
62e017c51505f87948c22082,-16,7,62285.71429,436000
62da7d941505f8a5fb0f033f,-12,7,39714.28571,278000
62e3e6da1505f86c9bbf35bc,-23,1,20000,20000
62df7dab1505f82107f2de9b,-13,4,47125,188500
62f261f31505f8c1cf2ef034,-12,1,49500,49500
62e3770f1505f86c9bbec860,-24,1,20000,20000
62ee1c9c1505f8c1cf2d337c,-6,8,49625,397000
62e27ac71505f86c9bbe08bf,-24,1,20000,20000
62fb1fd21505f824c3d151df,-6,1,20000,20000
62f2ece31505f8c1cf2f16fc,-8,1,20000,20000
62de31e21505f82107f242db,-23,1,20000,20000
62e148011505f86c9bbd1623,-14,3,165000,495000
62d896b01505f84bf054f540,-32,1,20000,20000
62de994f1505f82107f28027,-16,3,20000,60000
62e28e091505f86c9bbe236c,-19,1,49500,49500
62e0c0d81505f86c9bbc9181,-20,1,20000,20000
62e5455d1505f85c7c7b2420,-20,7,35500,248500
62ea1e9f1505f8c1cf2b8029,-12,5,20000,100000
62da9f2a1505f8a5fb0f1a00,-1,2,20000,40000
62d95e491505f8a5fb0e8a38,-29,1,20000,20000
62daa2f61505f8a5fb0f1cda,-31,1,20000,20000
62e39f571505f86c9bbeedcb,-17,2,20000,40000
62d92ea71505f8a5fb0e5ffd,-29,1,20000,20000
62e76d191505f85c7c7c9ce7,-17,1,20000,20000
62dbf5571505f82107f1415f,-29,1,20000,20000
62d902031505f8a5fb0e359c,-32,1,20000,20000
62e73ea41505f85c7c7c71f8,-15,1,20000,20000
62f1f19a1505f8c1cf2eb0bf,-9,1,20000,20000
62e5dc4f1505f85c7c7b6389,-21,2,34750,69500
62db75141505f82107f0f73f,-20,1,20000,20000
62e9ffb01505f8c1cf2b6e88,-19,1,20000,20000
62e5bb4e1505f85c7c7b4ca7,-4,2,20000,40000
62e138f51505f86c9bbcfff6,-4,1,20000,20000
62d8ebf41505f84bf055219f,-22,2,20000,40000
62ef6f951505f8c1cf2dbfc8,-12,2,20000,40000
62e06f951505f87948c22fb1,-26,1,20000,20000
62e7548f1505f85c7c7c86d1,-18,1,20000,20000
62dd60311505f82107f1fb2a,-21,1,20000,20000
62e9e5651505f8c1cf2b5e28,-19,1,20000,20000
62e1dc041505f86c9bbd5c69,-25,1,20000,20000
62edb6531505f8c1cf2d0102,-16,1,20000,20000
62ef8e871505f8c1cf2dd18d,-15,1,20000,20000
62d95d911505f8a5fb0e89a2,-32,1,20000,20000
62dc29801505f82107f1624d,-29,1,20000,20000
62daa8ce1505f8a5fb0f204f,-30,1,20000,20000
62d91adc1505f8a5fb0e4f87,-32,1,20000,20000
62d95d9d1505f8a5fb0e89ad,-20,1,20000,20000
62e69b0f1505f85c7c7c2e0d,-1,1,20000,20000
62e7b4841505f8c1cf2a5284,-16,3,20000,60000
62de87a21505f82107f272dd,-11,3,29833.33333,89500
62e5f4131505f85c7c7b7d3b,-15,3,56166.66667,168500
62d8ce791505f84bf05511a6,-2,1,99000,99000
62e558b91505f85c7c7b35d2,-6,3,56166.66667,168500
62e09f1d1505f87948c247d0,-25,1,20000,20000
62d91a5c1505f8a5fb0e4f0e,-3,1,20000,20000
62ebe0971505f8c1cf2c69e6,-8,9,181500,1633500
62da9b281505f8a5fb0f171e,-31,1,20000,20000
62e796e61505f8c1cf2a3d5f,-21,1,20000,20000
62f62ed71505f8cc71c925bb,-8,1,20000,20000
62d903a91505f8a5fb0e364b,-14,16,205437.5,3287000
62df643f1505f82107f2ca74,-16,1,99000,99000
62e46f1d1505f85c7c7a4626,-23,1,20000,20000
62d9817b1505f8a5fb0e9ff6,-25,21,20000,420000
62f043541505f8c1cf2e17bd,-14,1,20000,20000
62e573511505f85c7c7b4160,-18,4,34750,139000
62db615e1505f82107f0eae5,-30,1,20000,20000
62da4f711505f8a5fb0eea3f,-12,6,20000,120000
62e14f2b1505f86c9bbd1ffb,-20,2,20000,40000
62e0e0c71505f86c9bbcaa54,-18,5,156500,782500
62e6bdd61505f85c7c7c4216,-7,1,20000,20000
62e519db1505f85c7c7ae80a,-21,1,99000,99000
62dc84561505f82107f17047,-29,1,20000,20000
62e20e101505f86c9bbd8f6a,-5,38,132118.4211,5020500
62da6a471505f8a5fb0ef8ce,-30,1,20000,20000
62ee33af1505f8c1cf2d3e5e,-16,1,198000,198000
62e54e731505f85c7c7b2db7,-2,6,64416.66667,386500
62ea68961505f8c1cf2ba7b8,-11,1,20000,20000
62e52b6a1505f85c7c7affe2,-20,1,20000,20000
62f09f6e1505f8c1cf2e3e97,-12,1,99000,99000
62e9e5bb1505f8c1cf2b5e56,-17,3,46333.33333,139000
62e11bf81505f86c9bbcdaf8,-22,1,20000,20000
62fa725a1505f8cc71ca80e9,-3,1,20000,20000
62e5e46c1505f85c7c7b6b77,-22,1,20000,20000
62e4a51e1505f85c7c7a71a5,-20,1,20000,20000
62ea5fb11505f8c1cf2ba27d,-8,2,20000,40000
62dab9391505f8a5fb0f29d5,-31,1,20000,20000
62dea3721505f82107f288aa,-27,1,20000,20000
62dd021b1505f82107f1bcc4,-7,11,56772.72727,624500
62dd89401505f82107f209c4,-2,4,20000,80000
62d917ed1505f8a5fb0e4d09,-31,1,20000,20000
62d8aff11505f84bf055013e,-32,1,20000,20000
62fbaa711505f824c3d180e1,-6,1,20000,20000
62d98f271505f8a5fb0ea414,-1,36,118069.4444,4250500
62eb15831505f8c1cf2bf023,-18,1,198000,198000
62d910901505f8a5fb0e464a,-30,1,20000,20000
62db48d41505f82107f0de31,-30,1,20000,20000
62db5e291505f82107f0e936,-30,1,49500,49500
62dce8851505f82107f1ad19,-4,2,20000,40000
62e7affe1505f8c1cf2a4f3b,-7,1,20000,20000
62f9d0091505f8cc71ca4844,-7,1,20000,20000
62fd3d771505f8fb5aa4b920,-3,1,20000,20000
62db6cdc1505f82107f0f1ac,-30,1,20000,20000
62db9d4b1505f82107f10c0b,-30,1,20000,20000
62e2cd1e1505f86c9bbe5ee7,-24,1,20000,20000
62d9ff761505f8a5fb0ebcbe,-29,1,20000,20000
62d93ec91505f8a5fb0e6d4c,-24,1,20000,20000
62dc63cf1505f82107f16c2c,-15,1,20000,20000
62f0e1a31505f8c1cf2e5caa,-13,1,20000,20000
62da16bf1505f8a5fb0ec9e7,-31,1,20000,20000
62d8ba7d1505f84bf05506b2,-32,1,20000,20000
62f330b41505f8c1cf2f34ea,-6,1,20000,20000
62ee60bf1505f8c1cf2d55f7,-13,3,89166.66667,267500
62d925451505f8a5fb0e57a6,-8,2,123750,247500
62d9066f1505f8a5fb0e3914,-32,1,20000,20000
62e712c81505f85c7c7c5130,-17,1,20000,20000
62da456c1505f8a5fb0ee549,-29,1,20000,20000
62d8300f1505f84bf054e73b,-23,1,49500,49500
62e22edf1505f86c9bbdb6d3,-6,10,82250,822500
62d8f2cc1505f84bf0552469,-22,5,63400,317000
62ea406b1505f8c1cf2b91c5,-8,1,20000,20000
62e3c86d1505f86c9bbf1155,-12,1,20000,20000
62e7eb1f1505f8c1cf2a81c2,-9,4,20000,80000
62df90051505f82107f2ec3f,-27,1,20000,20000
62ea5b7f1505f8c1cf2ba02b,-17,2,20000,40000
62d8c8871505f84bf0550e47,-9,1,20000,20000
62d8d3251505f84bf055147e,-18,1,20000,20000
62f5120a1505f8c1cf30080c,-7,1,20000,20000
62de44f51505f82107f24caa,-28,1,20000,20000
62dba5781505f82107f1104d,-11,2,20000,40000
62e29d0d1505f86c9bbe3944,-25,1,20000,20000
62ef1c001505f8c1cf2d8fc0,-3,3,20000,60000
62e389f41505f86c9bbeda5d,-23,1,20000,20000
62dbc0e71505f82107f11f07,-8,3,46333.33333,139000
62d8d67c1505f84bf055163d,-31,1,20000,20000
62ea1cc11505f8c1cf2b7f48,-15,1,198000,198000
62e00c8f1505f82107f35393,-26,1,20000,20000
62d8aaab1505f84bf054fe56,-25,2,59500,119000
62f21b7d1505f8c1cf2ec79f,-12,1,20000,20000
62e56a2d1505f85c7c7b3ea2,-12,1,20000,20000
62e1d5bd1505f86c9bbd5812,-24,1,20000,20000
62e9c9111505f8c1cf2b5001,-19,1,20000,20000
62dfb21e1505f82107f304a7,-26,1,20000,20000
62d99a961505f8a5fb0ea6e6,-20,1,20000,20000
62eba9801505f8c1cf2c4857,-7,3,46333.33333,139000
62d91c6c1505f8a5fb0e50d5,-27,1,20000,20000
62d8e4bb1505f84bf0551e78,-31,1,20000,20000
62ed17fc1505f8c1cf2cdaa0,-14,1,20000,20000
62e4be251505f85c7c7a8c54,-13,1,20000,20000
62dd56d41505f82107f1f542,-29,1,20000,20000
62d88f341505f84bf054f29a,-32,1,20000,20000
62ff5f841505f8fb5aa51878,-3,1,20000,20000
62ff575d1505f8fb5aa515f8,-2,2,198000,396000
62e35dd41505f86c9bbeaa7a,-18,1,20000,20000
62ea6df81505f8c1cf2bab37,-10,2,74250,148500
62ee2fc01505f8c1cf2d3cbd,-15,1,20000,20000
62d9d5291505f8a5fb0eacb8,-25,1,20000,20000
62ef5fe21505f8c1cf2db6b8,-4,1,20000,20000
62d8fd2e1505f84bf0552969,-29,1,20000,20000
62d8baca1505f84bf05506db,-32,1,20000,20000
62da787e1505f8a5fb0f0038,-10,1,99000,99000
62e1014e1505f86c9bbcc21c,-25,1,20000,20000
62dfa73b1505f82107f2fd3b,-11,1,20000,20000
62ece9791505f8c1cf2cc262,-12,2,20000,40000
62db59741505f82107f0e69f,-30,1,20000,20000
62f2a11b1505f8c1cf2f0d13,-12,1,20000,20000
62d904081505f8a5fb0e3677,-4,1,20000,20000
62db6b1b1505f82107f0f0a3,-25,1,20000,20000
62e13a011505f86c9bbd017f,-26,1,20000,20000
62dc84bd1505f82107f17070,-29,1,20000,20000
62daf15d1505f82107f0d086,-30,1,49500,49500
62d8ab601505f84bf054febb,-3,3,20000,60000
62e3ff331505f86c9bbf4feb,-18,1,20000,20000
62db6bee1505f82107f0f124,-29,1,20000,20000
62f43f9d1505f8c1cf2f9c2c,-9,1,20000,20000
62e67bc81505f85c7c7c066c,-10,1,49500,49500
62edfdda1505f8c1cf2d23fa,-4,4,198000,792000
62ebdc051505f8c1cf2c6769,-1,1,20000,20000
62f511ea1505f8c1cf3007f9,-8,1,20000,20000
62e4e53c1505f85c7c7ab3d4,-23,1,20000,20000
62e624331505f85c7c7bb7f7,-17,3,29833.33333,89500
62db07291505f82107f0d278,-22,2,20000,40000
62df337b1505f82107f2afdf,-17,5,25900,129500
62d8ddf51505f84bf0551a8c,-32,1,20000,20000
62d9134d1505f8a5fb0e48f0,-30,1,20000,20000
62d8dc791505f84bf05519b5,-3,6,123750,742500
62e1e3841505f86c9bbd6265,-25,1,20000,20000
62d8c2311505f84bf0550ab2,-19,1,20000,20000
62d91c771505f8a5fb0e50e0,-30,1,20000,20000
62ece8a41505f8c1cf2cc202,-2,3,132000,396000
62e1148a1505f86c9bbcd30b,-26,1,20000,20000
62da56631505f8a5fb0eed83,-10,2,20000,40000
62efdbe31505f8c1cf2dfd5a,-8,1,20000,20000
62df4dac1505f82107f2bbc9,-12,3,20000,60000
62de26201505f82107f23c0d,-28,1,20000,20000
62dfcf531505f82107f31aca,-27,1,20000,20000
62dbadf21505f82107f114ef,-4,7,97642.85714,683500
62ecaa7b1505f8c1cf2ca407,-17,1,99000,99000
62d8b9f81505f84bf0550665,-32,1,20000,20000
62df9d4d1505f82107f2f635,-27,1,20000,20000
62da69fc1505f8a5fb0ef8a1,-30,1,20000,20000
62f854901505f8cc71c9cab1,-7,2,20000,40000
62d9091c1505f8a5fb0e3de0,-18,1,99000,99000
62f7b6fa1505f8cc71c9a68a,-8,1,99000,99000
62dd695c1505f82107f1fff3,-28,1,20000,20000
62e38dd91505f86c9bbede19,-21,1,20000,20000
62d91f371505f8a5fb0e5303,-32,1,20000,20000
62e4bd251505f85c7c7a8b62,-23,1,20000,20000
62de08531505f82107f228a3,-11,1,20000,20000
62da93ad1505f8a5fb0f1183,-31,1,20000,20000
62d93b731505f8a5fb0e6a66,-32,1,20000,20000
63023e791505f8fb5aa5f37f,-1,1,99000,99000
62ddecbf1505f82107f218dc,-28,1,20000,20000
62da6b101505f8a5fb0ef929,-11,6,24916.66667,149500
62e4a07a1505f85c7c7a6cb6,-23,1,20000,20000
62e10b4c1505f86c9bbcca70,-25,1,20000,20000
62d86efe1505f84bf054ee50,-31,1,20000,20000
62dbe0691505f82107f131e8,-29,1,20000,20000
62deb5b71505f82107f29667,-15,2,99000,198000
62e507a31505f85c7c7ad3fc,-15,2,74250,148500
62e153361505f86c9bbd24d5,-20,1,20000,20000
62e3df241505f86c9bbf2bbe,-23,1,20000,20000
62e568431505f85c7c7b3e04,-22,1,20000,20000
62deaacd1505f82107f28eba,-15,1,20000,20000
62dc14591505f82107f157d5,-26,1,20000,20000
62fe3b7f1505f8fb5aa4e56e,-4,1,20000,20000
62e7edfc1505f8c1cf2a83b0,-21,1,20000,20000
62e124191505f86c9bbce480,-26,1,20000,20000
62f5d1d31505f8cc71c9008d,-9,3,138666.6667,416000
62f435681505f8c1cf2f99e0,-6,9,20000,180000
62d92a741505f8a5fb0e5c26,-32,1,20000,20000
62e2aa731505f86c9bbe4998,-25,1,20000,20000
62eea6d91505f8c1cf2d7788,-15,1,20000,20000
62d8dbc91505f84bf0551956,-4,9,38611.11111,347500
62faa1df1505f8cc71ca846c,-2,6,20000,120000
62dfe9481505f82107f331aa,-14,3,89166.66667,267500
62e12ee71505f86c9bbcf25d,-25,1,20000,20000
62e727811505f85c7c7c5de4,-21,1,20000,20000
62d904591505f8a5fb0e369c,-15,3,204666.6667,614000
62df82a01505f82107f2e288,-27,1,20000,20000
62ddfc521505f82107f22139,-17,12,85833.33333,1030000
62e5047d1505f85c7c7ad10a,-9,14,129464.2857,1812500
62da61f21505f8a5fb0ef41c,-30,1,20000,20000
62de7a8d1505f82107f26a3b,-15,3,46333.33333,139000
62dfc7e51505f82107f31550,-26,1,99000,99000
62db4b2e1505f82107f0df27,-30,1,20000,20000
62d944d91505f8a5fb0e727a,-32,2,20000,40000
62ec78461505f8c1cf2c88dd,-12,2,20000,40000
62da6c0e1505f8a5fb0ef9b9,-20,12,120500,1446000
62d934a91505f8a5fb0e6504,-32,1,20000,20000
62f44e851505f8c1cf2fa06a,-4,2,20000,40000
6300a1ed1505f8fb5aa575cf,-2,1,20000,20000
62ddff8f1505f82107f22316,-2,2,20000,40000
62d901441505f8a5fb0e3542,-18,2,20000,40000
62e744f61505f85c7c7c7846,-21,1,20000,20000
62f2af721505f8c1cf2f0fab,-5,1,20000,20000
62f6f1401505f8cc71c95908,-9,1,20000,20000
62e67ec71505f85c7c7c0af0,-12,3,20000,60000
62e68be61505f85c7c7c1c43,-22,1,20000,20000
62e6764d1505f85c7c7bfe57,-19,1,20000,20000
62f3cd761505f8c1cf2f8639,-12,1,20000,20000
62e414491505f85c7c7a3659,-22,1,20000,20000
62dcd3561505f82107f19f88,-29,1,20000,20000
62e022e41505f87948c2259b,-24,1,20000,20000
62dbd10b1505f82107f12874,-22,1,20000,20000
62e01fca1505f87948c2248d,-26,1,20000,20000
62d88ab41505f84bf054f148,-16,4,20000,80000
62e220a31505f86c9bbda723,-5,4,39750,159000
62e4e5031505f85c7c7ab398,-23,1,99000,99000
62debcab1505f82107f29a34,-26,1,20000,20000
62da541e1505f8a5fb0eec7c,-21,1,20000,20000
62db995a1505f82107f10a68,-30,1,20000,20000
62fa67531505f8cc71ca7ec1,-3,1,20000,20000
62e3d6681505f86c9bbf20d5,-24,1,20000,20000
62dcc06d1505f82107f19271,-4,6,67750,406500
62da74bd1505f8a5fb0efe57,-23,2,34750,69500
62eb09a01505f8c1cf2be772,-18,4,104000,416000
62e7a5fc1505f8c1cf2a4842,-15,1,198000,198000
62d8aeb21505f84bf055009e,-16,1,20000,20000
62d814e31505f84bf054def2,-32,1,20000,20000
62e1d6ab1505f86c9bbd58b0,-7,2,20000,40000
62d8e15e1505f84bf0551c7d,-6,1,49500,49500
62e0b9511505f86c9bbc8b49,-25,1,20000,20000
62e380c21505f86c9bbed1a5,-13,5,91200,456000
62e4ef751505f85c7c7abdac,-12,1,49500,49500
62f335191505f8c1cf2f3792,-6,6,43000,258000
62f64eaa1505f8cc71c9333f,-8,1,99000,99000
62d90ac71505f8a5fb0e4036,-31,1,20000,20000
62ee8bef1505f8c1cf2d6f19,-1,7,35500,248500
62e5eafd1505f85c7c7b72bb,-14,3,39666.66667,119000
62fbc3d51505f824c3d18863,-5,1,20000,20000
62de54271505f82107f254a6,-28,1,20000,20000
62ea741b1505f8c1cf2bafb4,-6,3,46333.33333,139000
62dc97751505f82107f177b0,-22,1,20000,20000
62f0cc0a1505f8c1cf2e546a,-13,1,20000,20000
62e249d51505f86c9bbdd2c9,-25,1,20000,20000
62da07601505f8a5fb0ec109,-31,1,20000,20000
62db85221505f82107f100e1,-13,1,20000,20000
62e0c3271505f86c9bbc9371,-26,1,20000,20000
62d931671505f8a5fb0e626b,-18,1,99000,99000
62dec0731505f82107f29be0,-28,1,20000,20000
62ec8e041505f8c1cf2c9415,-5,1,20000,20000
62dfc9671505f82107f31670,-26,1,20000,20000
62e340b41505f86c9bbe89f3,-24,1,20000,20000
62e15f7f1505f86c9bbd31a4,-16,2,198000,396000
62df34d61505f82107f2b06a,-19,5,67400,337000
62e3423e1505f86c9bbe8b71,-24,1,20000,20000
62f58cb71505f8cc71c8e8ba,-10,1,20000,20000
62f329501505f8c1cf2f3090,-8,3,198000,594000
62e2a6961505f86c9bbe4590,-6,2,20000,40000
62d9074f1505f8a5fb0e3a78,-22,1,20000,20000
62e908a81505f8c1cf2b07b5,-8,1,49500,49500
62db60521505f82107f0ea58,-21,3,46333.33333,139000
62e4afc41505f85c7c7a7cf5,-16,4,198000,792000
62eaa40e1505f8c1cf2bca84,-7,1,20000,20000
62edd57f1505f8c1cf2d0eb5,-16,1,20000,20000
62e4e4d11505f85c7c7ab36f,-2,4,20000,80000
62de257d1505f82107f23b8f,-28,1,20000,20000
62f71c1e1505f8cc71c966df,-1,5,207900,1039500
62e73c231505f85c7c7c6f98,-1,34,32485.29412,1104500
62e2c0a51505f86c9bbe5a23,-1,9,95722.22222,861500
62f681621505f8cc71c9487b,-8,2,20000,40000
62da16541505f8a5fb0ec9af,-2,21,82547.61905,1733500
62d97b461505f8a5fb0e9dbd,-28,1,20000,20000
62e66fb31505f85c7c7bf50b,-12,2,20000,40000
62ea52db1505f8c1cf2b9b5b,-16,1,20000,20000
62d953731505f8a5fb0e7fd3,-17,2,59500,119000
62e266491505f86c9bbdf137,-7,4,39750,159000
62e8d4071505f8c1cf2ae513,-11,2,20000,40000
62e900551505f8c1cf2b01e8,-20,1,20000,20000
62e694851505f85c7c7c270c,-21,1,20000,20000
62e2d6541505f86c9bbe6167,-24,1,20000,20000
62e4a1eb1505f85c7c7a6e3c,-18,2,59500,119000
62dcd3371505f82107f19f73,-4,5,25900,129500
62e7df521505f8c1cf2a77fc,-21,1,20000,20000
62dca8e81505f82107f181b0,-29,1,99000,99000
62da1f8b1505f8a5fb0ecefb,-26,1,20000,20000
62dac9e31505f8a5fb0f318b,-16,3,29833.33333,89500
62da45e31505f8a5fb0ee584,-30,1,20000,20000
62e1efbc1505f86c9bbd6d80,-25,1,99000,99000
62e405241505f86c9bbf544e,-23,2,34750,69500
62eaa8201505f8c1cf2bcb7d,-5,2,59500,119000
62d96c9d1505f8a5fb0e95e7,-25,1,20000,20000
62eb81f11505f8c1cf2c3364,-10,2,99000,198000
62fcc4341505f8fb5aa4977f,-4,2,123750,247500
62d80d601505f84bf054dbd6,-3,6,39666.66667,238000
62dab0ed1505f8a5fb0f2527,-29,1,20000,20000
62db171b1505f82107f0d35e,-28,17,139823.5294,2377000
62e5edcf1505f85c7c7b75df,-4,5,51600,258000
62f9b7bc1505f8cc71ca3f1e,-1,1,20000,20000
62e158f71505f86c9bbd2b2a,-8,1,20000,20000
62e7bbdd1505f8c1cf2a585a,-21,1,20000,20000
62e4eb941505f85c7c7ab9dc,-2,26,123019.2308,3198500
62e513731505f85c7c7ae0b2,-17,1,20000,20000
62df7e531505f82107f2df1e,-27,1,20000,20000
62d95fac1505f8a5fb0e8b61,-31,1,49500,49500
62deb8011505f82107f297d2,-28,2,20000,40000
62d91c411505f8a5fb0e50ad,-28,1,20000,20000
62d9108d1505f8a5fb0e4648,-19,3,29833.33333,89500
62f1f6d81505f8c1cf2eb3b6,-10,2,20000,40000
62e6704c1505f85c7c7bf5ea,-21,1,20000,20000
62dcef7c1505f82107f1b170,-10,1,20000,20000
62f2455d1505f8c1cf2edd88,-11,4,59500,238000
62e08f901505f87948c23cc6,-15,3,20000,60000
62e29d931505f86c9bbe39fd,-25,1,20000,20000
62e6b0511505f85c7c7c3d46,-16,3,46333.33333,139000
62ff4a871505f8fb5aa51256,-2,1,20000,20000
